        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit
          12	          57	       4 / 1	 00:00:12,61	 00:00:12,61	 00:13:10,28	Slotracefriends Juni	           0	           0
          11	          60	       1 / 1	 00:00:12,74	 00:00:12,00	 00:13:12,36	    DSCA G&G	           0	           0
           6	          56	       5 / 1	 00:00:12,79	 00:00:12,62	 00:13:12,59	S-Slot Racing	           0	           0
          14	          60	       0 / 0	 00:00:12,62	 00:00:12,20	 00:13:12,69	    DSCA K&Q	           0	           0
           4	          57	       4 / 1	 00:00:13,88	 00:00:12,55	 00:13:14,07	 Gas Monkeys	           0	           0
          13	          60	       1 / 1	 00:00:12,67	 00:00:12,41	 00:13:15,68	PT Motorsport	           0	           0
           5	          53	       8 / 2	 00:00:16,28	 00:00:13,37	 00:13:16,17	         H&B	           0	           0
           7	          56	       5 / 1	 00:00:13,16	 00:00:12,88	 00:13:17,39	D&T Motorsport	           0	           0
          15	          52	       9 / 2	 00:00:13,60	 00:00:13,52	 00:13:20,48	Gentlemen Drivers	           0	           0
           1	          61	       0 / 0	 00:00:13,69	 00:00:12,32	 00:13:22,72	Slotracefriends 1	           0	           0
          12	          58	       4 / 1	 00:00:13,91	 00:00:12,61	 00:13:24,04	Slotracefriends Juni	           0	           0
           6	          57	       5 / 1	 00:00:12,79	 00:00:12,62	 00:13:24,86	S-Slot Racing	           0	           0
           8	          47	      15 / 6	 00:00:20,60	 00:00:13,94	 00:13:25,18	Slipstream Rascals	           0	           0
          11	          61	       1 / 1	 00:00:12,61	 00:00:12,00	 00:13:25,23	    DSCA G&G	           0	           0
          14	          61	       1 / 1	 00:00:12,79	 00:00:12,20	 00:13:26,16	    DSCA K&Q	           0	           0
          16	          59	       3 / 2	 00:00:18,76	 00:00:12,67	 00:13:26,78	    Prospeed	           0	           0
           4	          58	       4 / 1	 00:00:13,15	 00:00:12,55	 00:13:27,24	 Gas Monkeys	           0	           0
          13	          61	       1 / 1	 00:00:12,95	 00:00:12,41	 00:13:28,54	PT Motorsport	           0	           0
           9	          55	       7 / 2	 00:00:22,08	 00:00:12,86	 00:13:29,10	Verschaeve Racing	           0	           0
          18	          58	       4 / 1	 00:00:22,47	 00:00:12,70	 00:13:30,11	DTM Les Fous	           0	           0
           7	          57	       5 / 1	 00:00:13,78	 00:00:12,88	 00:13:31,16	D&T Motorsport	           0	           0
           5	          54	       8 / 2	 00:00:14,64	 00:00:13,37	 00:13:31,44	         H&B	           0	           0
           3	          58	       4 / 1	 00:00:25,37	 00:00:12,32	 00:13:32,91	         DTM	           0	           0
          15	          53	       9 / 2	 00:00:14,65	 00:00:13,52	 00:13:35,15	Gentlemen Drivers	           0	           0
           1	          62	       0 / 0	 00:00:14,87	 00:00:12,32	 00:13:37,68	Slotracefriends 1	           0	           0
          11	          62	       1 / 1	 00:00:12,68	 00:00:12,00	 00:13:37,80	    DSCA G&G	           0	           0
          14	          62	       1 / 1	 00:00:12,65	 00:00:12,20	 00:13:38,13	    DSCA K&Q	           0	           0
           6	          58	       5 / 1	 00:00:12,83	 00:00:12,62	 00:13:38,33	S-Slot Racing	           0	           0
          12	          59	       4 / 1	 00:00:16,39	 00:00:12,61	 00:13:40,50	Slotracefriends Juni	           0	           0
           8	          48	      15 / 6	 00:00:15,58	 00:00:13,94	 00:13:40,74	Slipstream Rascals	           0	           0
          13	          62	       1 / 1	 00:00:12,70	 00:00:12,41	 00:13:41,11	PT Motorsport	           0	           0
          16	          60	       3 / 3	 00:00:14,33	 00:00:12,67	 00:13:41,14	    Prospeed	           0	           0
           9	          56	       7 / 2	 00:00:13,01	 00:00:12,86	 00:13:41,97	Verschaeve Racing	           0	           0
          18	          59	       4 / 1	 00:00:12,94	 00:00:12,70	 00:13:42,98	DTM Les Fous	           0	           0
           2	          46	      17 / 3	 00:00:36,39	 00:00:13,70	 00:13:43,38	Src Eindhoven 2.0	           0	           0
           4	          59	       4 / 1	 00:00:16,52	 00:00:12,55	 00:13:43,70	 Gas Monkeys	           0	           0
           7	          58	       5 / 1	 00:00:13,67	 00:00:12,88	 00:13:44,92	D&T Motorsport	           0	           0
           3	          59	       4 / 1	 00:00:12,66	 00:00:12,32	 00:13:45,48	         DTM	           0	           0
           5	          55	       8 / 2	 00:00:17,10	 00:00:13,37	 00:13:47,90	         H&B	           0	           0
          15	          54	       9 / 2	 00:00:13,82	 00:00:13,52	 00:13:48,91	Gentlemen Drivers	           0	           0
           1	          63	       0 / 0	 00:00:12,77	 00:00:12,32	 00:13:50,25	Slotracefriends 1	           0	           0
          11	          63	       1 / 1	 00:00:12,88	 00:00:12,00	 00:13:50,67	    DSCA G&G	           0	           0
          14	          63	       1 / 1	 00:00:12,82	 00:00:12,20	 00:13:51,00	    DSCA K&Q	           0	           0
          12	          60	       4 / 1	 00:00:13,16	 00:00:12,61	 00:13:53,67	Slotracefriends Juni	           0	           0
          13	          63	       1 / 1	 00:00:13,03	 00:00:12,41	 00:13:54,28	PT Motorsport	           0	           0
          16	          61	       3 / 3	 00:00:13,99	 00:00:12,67	 00:13:55,21	    Prospeed	           0	           0
           8	          49	      15 / 6	 00:00:15,14	 00:00:13,94	 00:13:55,71	Slipstream Rascals	           0	           0
           9	          57	       7 / 2	 00:00:13,37	 00:00:12,86	 00:13:55,74	Verschaeve Racing	           0	           0
          18	          60	       4 / 1	 00:00:12,88	 00:00:12,70	 00:13:55,85	DTM Les Fous	           0	           0
           6	          59	       5 / 1	 00:00:17,52	 00:00:12,62	 00:13:56,88	S-Slot Racing	           0	           0
           4	          60	       4 / 1	 00:00:13,78	 00:00:12,55	 00:13:57,46	 Gas Monkeys	           0	           0
           3	          60	       4 / 1	 00:00:12,89	 00:00:12,32	 00:13:58,35	         DTM	           0	           0
           7	          59	       5 / 1	 00:00:13,49	 00:00:12,88	 00:13:58,39	D&T Motorsport	           0	           0
           5	          56	       8 / 2	 00:00:14,07	 00:00:13,37	 00:14:01,96	         H&B	           0	           0
          15	          55	       9 / 2	 00:00:13,63	 00:00:13,52	 00:14:02,38	Gentlemen Drivers	           0	           0
           1	          64	       0 / 0	 00:00:13,00	 00:00:12,32	 00:14:03,42	Slotracefriends 1	           0	           0
           2	          47	      18 / 3	 00:00:19,23	 00:00:13,70	 00:14:03,73	Src Eindhoven 2.0	           0	           0
          11	          64	       1 / 1	 00:00:13,21	 00:00:12,00	 00:14:03,84	    DSCA G&G	           0	           0
          14	          64	       1 / 1	 00:00:13,21	 00:00:12,20	 00:14:04,16	    DSCA K&Q	           0	           0
          12	          61	       4 / 1	 00:00:12,88	 00:00:12,61	 00:14:06,54	Slotracefriends Juni	           0	           0
          13	          64	       1 / 1	 00:00:12,50	 00:00:12,41	 00:14:06,85	PT Motorsport	           0	           0
          16	          62	       3 / 3	 00:00:13,00	 00:00:12,67	 00:14:08,07	    Prospeed	           0	           0
           9	          58	       7 / 2	 00:00:13,06	 00:00:12,86	 00:14:08,30	Verschaeve Racing	           0	           0
          18	          61	       4 / 1	 00:00:13,25	 00:00:12,70	 00:14:09,01	DTM Les Fous	           0	           0
           4	          61	       4 / 1	 00:00:13,24	 00:00:12,55	 00:14:10,63	 Gas Monkeys	           0	           0
           8	          50	      15 / 6	 00:00:14,80	 00:00:13,94	 00:14:10,67	Slipstream Rascals	           0	           0
           3	          61	       4 / 1	 00:00:12,91	 00:00:12,32	 00:14:11,52	         DTM	           0	           0
           6	          60	       5 / 2	 00:00:16,38	 00:00:12,62	 00:14:11,55	S-Slot Racing	           0	           0
           7	          60	       5 / 1	 00:00:13,75	 00:00:12,88	 00:14:12,15	D&T Motorsport	           0	           0
           5	          57	       8 / 2	 00:00:13,83	 00:00:13,37	 00:14:15,73	         H&B	           0	           0
          15	          56	       9 / 2	 00:00:13,76	 00:00:13,52	 00:14:16,14	Gentlemen Drivers	           0	           0
           1	          65	       0 / 0	 00:00:13,24	 00:00:12,32	 00:14:16,58	Slotracefriends 1	           0	           0
          11	          65	       1 / 1	 00:00:13,22	 00:00:12,00	 00:14:17,00	    DSCA G&G	           0	           0
          14	          65	       1 / 1	 00:00:13,27	 00:00:12,20	 00:14:17,33	    DSCA K&Q	           0	           0
           2	          48	      18 / 3	 00:00:14,94	 00:00:13,70	 00:14:17,49	Src Eindhoven 2.0	           0	           0
          12	          62	       4 / 1	 00:00:12,79	 00:00:12,61	 00:14:19,41	Slotracefriends Juni	           0	           0
          13	          65	       1 / 1	 00:00:12,71	 00:00:12,41	 00:14:19,42	PT Motorsport	           0	           0
          16	          63	       3 / 3	 00:00:12,91	 00:00:12,67	 00:14:20,94	    Prospeed	           0	           0
           9	          59	       7 / 2	 00:00:13,12	 00:00:12,86	 00:14:21,47	Verschaeve Racing	           0	           0
          18	          62	       4 / 1	 00:00:12,88	 00:00:12,70	 00:14:21,88	DTM Les Fous	           0	           0
           3	          62	       4 / 1	 00:00:12,50	 00:00:12,32	 00:14:23,79	         DTM	           0	           0
           7	          61	       5 / 1	 00:00:13,34	 00:00:12,88	 00:14:25,32	D&T Motorsport	           0	           0
           6	          61	       5 / 1	 00:00:15,34	 00:00:12,62	 00:14:26,81	S-Slot Racing	           0	           0
           4	          62	       4 / 1	 00:00:17,74	 00:00:12,55	 00:14:28,28	 Gas Monkeys	           0	           0
           1	          66	       0 / 0	 00:00:12,50	 00:00:12,32	 00:14:29,15	Slotracefriends 1	           0	           0
           8	          51	      16 / 6	 00:00:18,60	 00:00:13,94	 00:14:29,22	Slipstream Rascals	           0	           0
           5	          58	       9 / 2	 00:00:13,89	 00:00:13,37	 00:14:29,79	         H&B	           0	           0
          11	          66	       1 / 1	 00:00:12,76	 00:00:12,00	 00:14:29,87	    DSCA G&G	           0	           0
          14	          66	       1 / 1	 00:00:13,12	 00:00:12,20	 00:14:30,50	    DSCA K&Q	           0	           0
          12	          63	       4 / 1	 00:00:12,44	 00:00:12,44	 00:14:31,98	Slotracefriends Juni	           0	           0
          13	          66	       1 / 1	 00:00:12,58	 00:00:12,41	 00:14:32,28	PT Motorsport	           0	           0
          16	          64	       3 / 3	 00:00:12,78	 00:00:12,67	 00:14:33,81	    Prospeed	           0	           0
           2	          49	      18 / 3	 00:00:16,75	 00:00:13,70	 00:14:33,95	Src Eindhoven 2.0	           0	           0
           9	          60	       7 / 2	 00:00:13,12	 00:00:12,86	 00:14:34,64	Verschaeve Racing	           0	           0
          18	          63	       4 / 1	 00:00:13,49	 00:00:12,70	 00:14:35,35	DTM Les Fous	           0	           0
           3	          63	       4 / 1	 00:00:12,41	 00:00:12,32	 00:14:36,35	         DTM	           0	           0
           7	          62	       5 / 1	 00:00:13,28	 00:00:12,88	 00:14:38,49	D&T Motorsport	           0	           0
           6	          62	       5 / 1	 00:00:12,47	 00:00:12,47	 00:14:39,38	S-Slot Racing	           0	           0
          15	          57	      10 / 2	 00:00:23,32	 00:00:13,52	 00:14:39,49	Gentlemen Drivers	           0	           0
           4	          63	       4 / 1	 00:00:12,98	 00:00:12,55	 00:14:41,45	 Gas Monkeys	           0	           0
           1	          67	       0 / 0	 00:00:12,52	 00:00:12,32	 00:14:41,72	Slotracefriends 1	           0	           0
          14	          67	       1 / 1	 00:00:12,29	 00:00:12,20	 00:14:42,77	    DSCA K&Q	           0	           0
          11	          67	       1 / 1	 00:00:13,66	 00:00:12,00	 00:14:43,34	    DSCA G&G	           0	           0
           5	          59	       9 / 2	 00:00:14,15	 00:00:13,37	 00:14:43,86	         H&B	           0	           0
          12	          64	       4 / 1	 00:00:12,68	 00:00:12,44	 00:14:44,24	Slotracefriends Juni	           0	           0
          13	          67	       1 / 1	 00:00:12,53	 00:00:12,41	 00:14:44,55	PT Motorsport	           0	           0
           8	          52	      16 / 6	 00:00:17,12	 00:00:13,94	 00:14:46,28	Slipstream Rascals	           0	           0
          16	          65	       3 / 3	 00:00:12,94	 00:00:12,67	 00:14:46,68	    Prospeed	           0	           0
           9	          61	       7 / 2	 00:00:13,15	 00:00:12,86	 00:14:47,81	Verschaeve Racing	           0	           0
          18	          64	       4 / 1	 00:00:12,94	 00:00:12,70	 00:14:48,21	DTM Les Fous	           0	           0
           3	          64	       4 / 1	 00:00:12,32	 00:00:12,32	 00:14:48,62	         DTM	           0	           0
           2	          50	      18 / 3	 00:00:14,78	 00:00:13,70	 00:14:48,91	Src Eindhoven 2.0	           0	           0
           7	          63	       5 / 1	 00:00:13,49	 00:00:12,88	 00:14:51,96	D&T Motorsport	           0	           0
           6	          63	       5 / 1	 00:00:13,46	 00:00:12,47	 00:14:52,84	S-Slot Racing	           0	           0
          15	          58	      10 / 2	 00:00:14,17	 00:00:13,52	 00:14:53,55	Gentlemen Drivers	           0	           0
           1	          68	       0 / 0	 00:00:12,59	 00:00:12,32	 00:14:54,29	Slotracefriends 1	           0	           0
          14	          68	       1 / 1	 00:00:12,38	 00:00:12,20	 00:14:55,04	    DSCA K&Q	           0	           0
           4	          64	       5 / 1	 00:00:13,05	 00:00:12,55	 00:14:56,11	 Gas Monkeys	           0	           0
          11	          68	       1 / 1	 00:00:12,80	 00:00:12,00	 00:14:56,20	    DSCA G&G	           0	           0
          12	          65	       4 / 1	 00:00:13,00	 00:00:12,44	 00:14:57,41	Slotracefriends Juni	           0	           0
          13	          68	       1 / 1	 00:00:13,06	 00:00:12,41	 00:14:57,42	PT Motorsport	           0	           0
           5	          60	       9 / 2	 00:00:14,08	 00:00:13,37	 00:14:57,92	         H&B	           0	           0
          16	          66	       3 / 3	 00:00:13,30	 00:00:12,67	 00:14:59,85	    Prospeed	           0	           0
           8	          53	      16 / 6	 00:00:14,80	 00:00:13,94	 00:15:00,94	Slipstream Rascals	           0	           0
           9	          62	       7 / 2	 00:00:13,10	 00:00:12,86	 00:15:00,97	Verschaeve Racing	           0	           0
