        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit

START	15:59:05
          13	         224	      19 / 4	 00:00:14,51	 00:00:12,20	 00:53:48,46	PT Motorsport	           0	           0
           2	         176	     67 / 17	 00:00:21,39	 00:00:13,94	 00:53:48,63	Src Eindhoven 2.0	           0	           0
           6	         232	      11 / 1	 00:00:13,12	 00:00:12,41	 00:53:48,97	S-Slot Racing	           0	           0
           7	         233	      10 / 6	 00:00:14,86	 00:00:12,53	 00:53:49,28	D&T Motorsport	           0	           0
          16	         232	      11 / 1	 00:00:17,36	 00:00:12,26	 00:53:49,39	    Prospeed	           0	           0
           9	         233	      10 / 1	 00:00:13,61	 00:00:12,53	 00:53:49,62	Verschaeve Racing	           0	           0
          15	         193	      50 / 8	 00:00:15,78	 00:00:12,88	 00:53:52,37	Gentlemen Drivers	           0	           0
          12	         218	      25 / 7	 00:00:14,14	 00:00:12,53	 00:53:52,64	Slotracefriends Juni	           0	           0
           8	         201	      42 / 4	 00:00:14,44	 00:00:13,61	 00:53:53,78	Slipstream Rascals	           0	           0
          14	         240	       3 / 3	 00:00:19,80	 00:00:11,75	 00:53:53,86	    DSCA K&Q	           0	           0
          18	         228	      15 / 2	 00:00:12,77	 00:00:12,35	 00:53:53,92	DTM Les Fous	           0	           0
           3	         240	       3 / 1	 00:00:12,39	 00:00:12,17	 00:53:54,33	         DTM	           0	           0
           1	         239	       4 / 2	 00:00:12,47	 00:00:12,35	 00:53:55,21	Slotracefriends 1	           0	           0
           5	         205	     38 / 14	 00:00:14,90	 00:00:13,00	 00:53:58,54	         H&B	           0	           0
           4	         230	      13 / 3	 00:00:13,24	 00:00:12,43	 00:54:00,32	 Gas Monkeys	           0	           0
          11	         243	       0 / 0	 00:00:12,88	 00:00:12,17	 00:54:01,31	    DSCA G&G	           0	           0
          13	         225	      19 / 4	 00:00:13,34	 00:00:12,20	 00:54:01,93	PT Motorsport	           0	           0
           7	         234	      10 / 6	 00:00:13,76	 00:00:12,53	 00:54:03,05	D&T Motorsport	           0	           0
          16	         233	      11 / 1	 00:00:13,81	 00:00:12,26	 00:54:03,16	    Prospeed	           0	           0
           6	         233	      11 / 1	 00:00:14,56	 00:00:12,41	 00:54:03,34	S-Slot Racing	           0	           0
           9	         234	      10 / 1	 00:00:13,93	 00:00:12,53	 00:54:03,69	Verschaeve Racing	           0	           0
          14	         241	       3 / 3	 00:00:13,40	 00:00:11,75	 00:54:06,73	    DSCA K&Q	           0	           0
          15	         194	      50 / 8	 00:00:14,48	 00:00:12,88	 00:54:07,04	Gentlemen Drivers	           0	           0
           3	         241	       3 / 1	 00:00:13,14	 00:00:12,17	 00:54:07,50	         DTM	           0	           0
           1	         240	       4 / 2	 00:00:12,71	 00:00:12,35	 00:54:07,78	Slotracefriends 1	           0	           0
           2	         177	     67 / 18	 00:00:19,22	 00:00:13,94	 00:54:07,79	Src Eindhoven 2.0	           0	           0
           8	         202	      42 / 4	 00:00:16,07	 00:00:13,61	 00:54:09,64	Slipstream Rascals	           0	           0
          12	         219	      25 / 7	 00:00:17,68	 00:00:12,53	 00:54:10,00	Slotracefriends Juni	           0	           0
          18	         229	      15 / 2	 00:00:16,69	 00:00:12,35	 00:54:10,38	DTM Les Fous	           0	           0
           5	         206	     38 / 14	 00:00:14,00	 00:00:13,00	 00:54:12,60	         H&B	           0	           0
          11	         244	       0 / 0	 00:00:12,34	 00:00:12,17	 00:54:13,88	    DSCA G&G	           0	           0
           7	         235	      10 / 6	 00:00:13,40	 00:00:12,53	 00:54:16,21	D&T Motorsport	           0	           0
           4	         231	      14 / 3	 00:00:16,06	 00:00:12,43	 00:54:16,48	 Gas Monkeys	           0	           0
          13	         226	      19 / 4	 00:00:15,49	 00:00:12,20	 00:54:17,19	PT Motorsport	           0	           0
           9	         235	      10 / 1	 00:00:14,00	 00:00:12,53	 00:54:17,45	Verschaeve Racing	           0	           0
           6	         234	      11 / 2	 00:00:15,08	 00:00:12,41	 00:54:18,60	S-Slot Racing	           0	           0
          14	         242	       3 / 3	 00:00:12,41	 00:00:11,75	 00:54:19,30	    DSCA K&Q	           0	           0
          16	         234	      11 / 1	 00:00:16,72	 00:00:12,26	 00:54:19,92	    Prospeed	           0	           0
           1	         241	       4 / 1	 00:00:12,67	 00:00:12,35	 00:54:20,64	Slotracefriends 1	           0	           0
           3	         242	       3 / 1	 00:00:13,21	 00:00:12,17	 00:54:20,66	         DTM	           0	           0
          15	         195	      50 / 8	 00:00:14,32	 00:00:12,88	 00:54:21,10	Gentlemen Drivers	           0	           0
           2	         178	     67 / 18	 00:00:15,19	 00:00:13,94	 00:54:23,05	Src Eindhoven 2.0	           0	           0
          18	         230	      15 / 2	 00:00:13,03	 00:00:12,35	 00:54:23,55	DTM Les Fous	           0	           0
          12	         220	      25 / 7	 00:00:13,27	 00:00:12,53	 00:54:23,77	Slotracefriends Juni	           0	           0
           8	         203	      42 / 4	 00:00:14,71	 00:00:13,61	 00:54:24,60	Slipstream Rascals	           0	           0
           5	         207	     38 / 14	 00:00:13,63	 00:00:13,00	 00:54:26,37	         H&B	           0	           0
          11	         245	       0 / 0	 00:00:12,59	 00:00:12,17	 00:54:26,75	    DSCA G&G	           0	           0
           7	         236	      10 / 6	 00:00:13,37	 00:00:12,53	 00:54:29,68	D&T Motorsport	           0	           0
           9	         236	      10 / 1	 00:00:13,46	 00:00:12,53	 00:54:30,92	Verschaeve Racing	           0	           0
           6	         235	      11 / 2	 00:00:12,97	 00:00:12,41	 00:54:31,47	S-Slot Racing	           0	           0
          14	         243	       3 / 3	 00:00:12,41	 00:00:11,75	 00:54:31,57	    DSCA K&Q	           0	           0
          13	         227	      19 / 4	 00:00:14,12	 00:00:12,20	 00:54:31,86	PT Motorsport	           0	           0
           4	         232	      14 / 3	 00:00:16,46	 00:00:12,43	 00:54:32,94	 Gas Monkeys	           0	           0
           1	         242	       4 / 1	 00:00:13,21	 00:00:12,35	 00:54:33,81	Slotracefriends 1	           0	           0
           3	         243	       3 / 1	 00:00:15,17	 00:00:12,17	 00:54:35,63	         DTM	           0	           0
          15	         196	      50 / 8	 00:00:14,72	 00:00:12,88	 00:54:36,06	Gentlemen Drivers	           0	           0
          12	         221	      25 / 7	 00:00:13,16	 00:00:12,53	 00:54:36,33	Slotracefriends Juni	           0	           0
          18	         231	      15 / 2	 00:00:12,86	 00:00:12,35	 00:54:36,41	DTM Les Fous	           0	           0
          16	         235	      11 / 1	 00:00:16,82	 00:00:12,26	 00:54:36,67	    Prospeed	           0	           0
           2	         179	     67 / 18	 00:00:14,63	 00:00:13,94	 00:54:37,71	Src Eindhoven 2.0	           0	           0
           8	         204	      42 / 4	 00:00:14,21	 00:00:13,61	 00:54:38,67	Slipstream Rascals	           0	           0
          11	         246	       0 / 0	 00:00:12,38	 00:00:12,17	 00:54:38,72	    DSCA G&G	           0	           0
           7	         237	      10 / 6	 00:00:13,49	 00:00:12,53	 00:54:43,15	D&T Motorsport	           0	           0
           9	         237	      10 / 1	 00:00:13,15	 00:00:12,53	 00:54:44,08	Verschaeve Racing	           0	           0
           5	         208	     39 / 14	 00:00:18,13	 00:00:13,00	 00:54:44,32	         H&B	           0	           0
           4	         233	      14 / 3	 00:00:14,67	 00:00:12,43	 00:54:47,31	 Gas Monkeys	           0	           0
          14	         244	       3 / 3	 00:00:16,51	 00:00:11,75	 00:54:48,02	    DSCA K&Q	           0	           0
          13	         228	      19 / 4	 00:00:17,01	 00:00:12,20	 00:54:48,31	PT Motorsport	           0	           0
           6	         236	      11 / 2	 00:00:17,20	 00:00:12,41	 00:54:48,52	S-Slot Racing	           0	           0
           3	         244	       3 / 1	 00:00:13,09	 00:00:12,17	 00:54:48,79	         DTM	           0	           0
          18	         232	      15 / 2	 00:00:12,94	 00:00:12,35	 00:54:49,28	DTM Les Fous	           0	           0
          12	         222	      25 / 7	 00:00:13,21	 00:00:12,53	 00:54:49,50	Slotracefriends Juni	           0	           0
          15	         197	      50 / 8	 00:00:14,50	 00:00:12,88	 00:54:50,43	Gentlemen Drivers	           0	           0
           1	         243	       4 / 2	 00:00:16,78	 00:00:12,35	 00:54:50,57	Slotracefriends 1	           0	           0
          11	         247	       0 / 0	 00:00:13,00	 00:00:12,17	 00:54:51,89	    DSCA G&G	           0	           0
          16	         236	      12 / 1	 00:00:15,93	 00:00:12,26	 00:54:52,53	    Prospeed	           0	           0
           8	         205	      43 / 4	 00:00:15,16	 00:00:13,61	 00:54:53,63	Slipstream Rascals	           0	           0
           2	         180	     68 / 18	 00:00:16,89	 00:00:13,94	 00:54:54,47	Src Eindhoven 2.0	           0	           0
           7	         238	      10 / 6	 00:00:12,94	 00:00:12,53	 00:54:56,01	D&T Motorsport	           0	           0
           9	         238	      10 / 1	 00:00:13,09	 00:00:12,53	 00:54:57,25	Verschaeve Racing	           0	           0
           5	         209	     39 / 14	 00:00:14,23	 00:00:13,00	 00:54:58,99	         H&B	           0	           0
          14	         245	       3 / 3	 00:00:12,50	 00:00:11,75	 00:55:00,59	    DSCA K&Q	           0	           0
           4	         234	      14 / 3	 00:00:13,23	 00:00:12,43	 00:55:00,77	 Gas Monkeys	           0	           0
           3	         245	       3 / 1	 00:00:12,79	 00:00:12,17	 00:55:01,66	         DTM	           0	           0
           6	         237	      11 / 2	 00:00:13,06	 00:00:12,41	 00:55:01,69	S-Slot Racing	           0	           0
          13	         229	      19 / 4	 00:00:12,76	 00:00:12,20	 00:55:01,78	PT Motorsport	           0	           0
          18	         233	      15 / 2	 00:00:12,94	 00:00:12,35	 00:55:02,15	DTM Les Fous	           0	           0
          12	         223	      25 / 7	 00:00:13,21	 00:00:12,53	 00:55:02,67	Slotracefriends Juni	           0	           0
           1	         244	       4 / 2	 00:00:12,80	 00:00:12,35	 00:55:03,14	Slotracefriends 1	           0	           0
          11	         248	       0 / 0	 00:00:12,70	 00:00:12,17	 00:55:04,45	    DSCA G&G	           0	           0
          15	         198	      51 / 8	 00:00:14,44	 00:00:12,88	 00:55:04,79	Gentlemen Drivers	           0	           0
          16	         237	      12 / 1	 00:00:12,95	 00:00:12,26	 00:55:05,40	    Prospeed	           0	           0
           7	         239	      10 / 6	 00:00:13,24	 00:00:12,53	 00:55:09,18	D&T Motorsport	           0	           0
           2	         181	     68 / 18	 00:00:15,05	 00:00:13,94	 00:55:09,73	Src Eindhoven 2.0	           0	           0
           9	         239	      10 / 1	 00:00:13,21	 00:00:12,53	 00:55:10,42	Verschaeve Racing	           0	           0
           8	         206	      43 / 4	 00:00:17,86	 00:00:13,61	 00:55:11,59	Slipstream Rascals	           0	           0
          14	         246	       3 / 3	 00:00:12,44	 00:00:11,75	 00:55:12,86	    DSCA K&Q	           0	           0
           6	         238	      11 / 2	 00:00:12,97	 00:00:12,41	 00:55:14,56	S-Slot Racing	           0	           0
           3	         246	       3 / 1	 00:00:14,03	 00:00:12,17	 00:55:15,43	         DTM	           0	           0
          12	         224	      25 / 6	 00:00:13,15	 00:00:12,53	 00:55:15,84	Slotracefriends Juni	           0	           0
          13	         230	      19 / 4	 00:00:14,03	 00:00:12,20	 00:55:15,85	PT Motorsport	           0	           0
           4	         235	      14 / 3	 00:00:17,92	 00:00:12,43	 00:55:18,43	 Gas Monkeys	           0	           0
          18	         234	      15 / 2	 00:00:17,11	 00:00:12,35	 00:55:19,21	DTM Les Fous	           0	           0
          15	         199	      50 / 8	 00:00:14,59	 00:00:12,88	 00:55:19,46	Gentlemen Drivers	           0	           0
           5	         210	     39 / 15	 00:00:22,62	 00:00:13,00	 00:55:21,13	         H&B	           0	           0
           1	         245	       4 / 2	 00:00:18,57	 00:00:12,35	 00:55:21,69	Slotracefriends 1	           0	           0
          16	         238	      11 / 1	 00:00:17,39	 00:00:12,26	 00:55:22,76	    Prospeed	           0	           0
           7	         240	       9 / 6	 00:00:13,82	 00:00:12,53	 00:55:23,25	D&T Motorsport	           0	           0
           9	         240	       9 / 1	 00:00:13,04	 00:00:12,53	 00:55:23,29	Verschaeve Racing	           0	           0
          11	         249	       0 / 0	 00:00:19,19	 00:00:12,17	 00:55:23,61	    DSCA G&G	           0	           0
          14	         247	       3 / 3	 00:00:14,23	 00:00:11,75	 00:55:27,23	    DSCA K&Q	           0	           0
           8	         207	      43 / 4	 00:00:15,85	 00:00:13,61	 00:55:27,45	Slipstream Rascals	           0	           0
           6	         239	      11 / 2	 00:00:13,40	 00:00:12,41	 00:55:28,02	S-Slot Racing	           0	           0
          13	         231	      19 / 4	 00:00:13,18	 00:00:12,20	 00:55:28,41	PT Motorsport	           0	           0
           3	         247	       3 / 1	 00:00:13,18	 00:00:12,17	 00:55:28,59	         DTM	           0	           0
          12	         225	      25 / 7	 00:00:12,91	 00:00:12,53	 00:55:28,70	Slotracefriends Juni	           0	           0
           4	         236	      14 / 3	 00:00:13,73	 00:00:12,43	 00:55:32,19	 Gas Monkeys	           0	           0
          18	         235	      15 / 2	 00:00:13,61	 00:00:12,35	 00:55:32,97	DTM Les Fous	           0	           0
          15	         200	      50 / 8	 00:00:14,53	 00:00:12,88	 00:55:33,82	Gentlemen Drivers	           0	           0
           1	         246	       4 / 2	 00:00:13,82	 00:00:12,35	 00:55:35,76	Slotracefriends 1	           0	           0
          16	         239	      11 / 1	 00:00:13,09	 00:00:12,26	 00:55:35,93	    Prospeed	           0	           0
           7	         241	       9 / 6	 00:00:13,34	 00:00:12,53	 00:55:36,41	D&T Motorsport	           0	           0
           9	         241	       9 / 1	 00:00:13,48	 00:00:12,53	 00:55:36,75	Verschaeve Racing	           0	           0
          11	         250	       0 / 0	 00:00:13,72	 00:00:12,17	 00:55:37,07	    DSCA G&G	           0	           0
          14	         248	       3 / 3	 00:00:12,29	 00:00:11,75	 00:55:39,50	    DSCA K&Q	           0	           0
